,Noise_sigma,data_points_number,correct_predicted_percent_pca,correct_predicted_percent_trimap,correct_predicted_percent_tsne,correct_predicted_percent_umap
0,1,4,0.581081081081081,0.5608108108108109,0.4594594594594595,0.6283783783783784
1,1,5,0.40555555555555556,0.42222222222222233,0.4611111111111111,0.5388888888888891
2,1,6,0.8,0.5533333333333332,0.6133333333333334,0.4466666666666667
3,1,7,0.7083333333333334,0.5297619047619048,0.5714285714285714,0.43452380952380953
4,1,8,0.6148648648648649,0.5,0.5135135135135135,0.3918918918918919
5,1,9,0.7878787878787878,0.5454545454545455,0.5151515151515151,0.41818181818181815
6,1,10,0.6933333333333334,0.5066666666666665,0.4266666666666667,0.48000000000000004
7,1,11,0.6358024691358025,0.46913580246913583,0.4567901234567902,0.4382716049382716
8,1,12,0.5933333333333334,0.5800000000000001,0.44,0.46666666666666673
9,1,13,0.7018633540372672,0.5465838509316769,0.4658385093167702,0.4968944099378882
10,1,14,0.7210884353741497,0.564625850340136,0.4421768707482994,0.5238095238095237
11,1,15,0.66875,0.5875,0.51875,0.48125
12,1,16,0.6458333333333334,0.5277777777777778,0.4652777777777778,0.5138888888888888
13,1,17,0.6862745098039216,0.5620915032679739,0.5686274509803921,0.4901960784313726
14,1,18,0.638888888888889,0.5763888888888888,0.5,0.4791666666666667
15,1,19,0.68,0.6133333333333333,0.5333333333333333,0.44666666666666666
16,1,20,0.6133333333333334,0.52,0.48666666666666675,0.5466666666666667
17,1,21,0.5584415584415584,0.551948051948052,0.5,0.49350649350649356
18,1,22,0.6923076923076924,0.6083916083916083,0.5034965034965035,0.46153846153846156
19,1,23,0.6410256410256411,0.46153846153846156,0.47435897435897445,0.38461538461538464
20,1,24,0.6666666666666666,0.6180555555555557,0.43749999999999994,0.548611111111111
21,1,25,0.6089743589743589,0.5128205128205128,0.4615384615384615,0.5128205128205128
22,1,26,0.6223776223776223,0.6013986013986014,0.5174825174825176,0.5314685314685316
23,1,27,0.6168831168831169,0.5909090909090908,0.5,0.45454545454545453
24,1,28,0.5928571428571429,0.5714285714285714,0.43571428571428567,0.4714285714285714
25,1,29,0.5066666666666666,0.49333333333333335,0.48666666666666664,0.42666666666666664
26,1,30,0.5333333333333334,0.4533333333333334,0.52,0.48
27,1,31,0.6527777777777778,0.5972222222222222,0.5138888888888888,0.5694444444444444
28,1,32,0.5625,0.5486111111111112,0.5763888888888888,0.5
29,1,33,0.5816993464052287,0.5686274509803921,0.4444444444444444,0.5359477124183006
30,1,34,0.551470588235294,0.4852941176470588,0.4558823529411764,0.4411764705882353
31,1,35,0.5555555555555556,0.6388888888888888,0.4722222222222222,0.5
32,1,36,0.4722222222222222,0.4791666666666667,0.48611111111111116,0.4444444444444444
33,1,37,0.5526315789473684,0.5723684210526316,0.48026315789473684,0.44078947368421056
34,1,38,0.6240601503759399,0.6015037593984963,0.5112781954887218,0.5338345864661654
35,1,39,0.65,0.6071428571428571,0.5214285714285715,0.5428571428571428
36,1,40,0.5928571428571427,0.6214285714285713,0.4642857142857143,0.5142857142857143
37,1,41,0.6462585034013605,0.6326530612244898,0.5782312925170068,0.564625850340136
38,1,42,0.6258503401360543,0.5918367346938777,0.5714285714285714,0.5510204081632654
39,1,43,0.5151515151515152,0.6287878787878788,0.48484848484848486,0.46212121212121215
40,1,44,0.5303030303030304,0.5227272727272728,0.537878787878788,0.5227272727272728
41,1,45,0.5652173913043478,0.5072463768115942,0.4710144927536232,0.4275362318840579
42,1,46,0.5579710144927535,0.5000000000000001,0.463768115942029,0.4710144927536231
43,1,47,0.5902777777777778,0.5,0.5,0.5069444444444444
44,1,48,0.5208333333333334,0.5208333333333334,0.5625,0.4930555555555555
45,1,49,0.58,0.58,0.5,0.5
46,1,50,0.5933333333333334,0.5666666666666668,0.5333333333333333,0.52
47,1,60,0.4933333333333333,0.48,0.45999999999999996,0.44666666666666666
48,1,70,0.5571428571428572,0.48571428571428577,0.42142857142857143,0.39285714285714285
49,1,80,0.5499999999999999,0.5416666666666666,0.5083333333333334,0.5333333333333333
50,1,90,0.5185185185185185,0.5185185185185186,0.5037037037037037,0.4888888888888889
51,1,100,0.5866666666666668,0.5866666666666667,0.5866666666666668,0.58
52,1,150,0.58,0.7866666666666666,0.58,0.5666666666666667
53,1,200,0.5,1.0,0.5,0.5
54,1,250,0.552,0.56,0.5840000000000001,0.552
