,Noise_sigma,data_points_number,correct_predicted_percent_pca,correct_predicted_percent_tsne,correct_predicted_percent_umap
0,1,4,0.5111111111111111,0.4666666666666667,0.5388888888888889
1,1,5,0.550925925925926,0.5555555555555557,0.5694444444444444
2,1,6,0.5000000000000001,0.48888888888888904,0.5611111111111111
3,1,7,0.49019607843137253,0.5343137254901961,0.5049019607843137
4,1,8,0.4888888888888889,0.5055555555555555,0.6111111111111112
5,1,9,0.53,0.515,0.5650000000000001
6,1,10,0.5888888888888889,0.49444444444444435,0.5944444444444446
7,1,11,0.5625,0.5104166666666667,0.5989583333333334
8,1,12,0.5166666666666666,0.4944444444444444,0.5555555555555555
9,1,13,0.5061728395061729,0.5,0.5246913580246914
10,1,14,0.5314285714285715,0.5028571428571429,0.5142857142857143
11,1,15,0.5416666666666666,0.5364583333333334,0.59375
12,1,16,0.5852272727272727,0.4715909090909091,0.5738636363636364
13,1,17,0.5873015873015874,0.47089947089947093,0.5396825396825398
14,1,18,0.6000000000000001,0.5055555555555556,0.6277777777777778
15,1,19,0.5722222222222223,0.47777777777777786,0.6222222222222222
16,1,20,0.5555555555555556,0.44999999999999996,0.7166666666666667
17,1,21,0.5935828877005347,0.5240641711229947,0.5668449197860963
18,1,22,0.6306818181818181,0.5284090909090908,0.5625
19,1,23,0.6000000000000001,0.5,0.6222222222222222
20,1,24,0.6,0.5555555555555556,0.6055555555555555
21,1,25,0.5989010989010989,0.532967032967033,0.5109890109890111
22,1,26,0.6035502958579881,0.5443786982248521,0.5443786982248521
23,1,27,0.5439560439560438,0.5439560439560439,0.6043956043956044
24,1,28,0.6130952380952381,0.4880952380952381,0.5952380952380952
25,1,29,0.5277777777777778,0.4666666666666666,0.5722222222222222
26,1,30,0.6222222222222222,0.4888888888888889,0.6722222222222222
27,1,31,0.6647727272727273,0.5227272727272727,0.625
28,1,32,0.7159090909090909,0.48863636363636365,0.6136363636363636
29,1,33,0.6235294117647058,0.4294117647058823,0.5529411764705883
30,1,34,0.6823529411764705,0.47647058823529403,0.7058823529411764
31,1,35,0.55,0.49444444444444446,0.6166666666666667
32,1,36,0.6833333333333333,0.6055555555555556,0.6666666666666667
33,1,37,0.6198830409356725,0.49122807017543857,0.6315789473684211
34,1,38,0.6900584795321637,0.4619883040935673,0.6491228070175439
35,1,39,0.6388888888888888,0.5722222222222222,0.5611111111111111
36,1,40,0.6444444444444444,0.5055555555555556,0.5666666666666667
37,1,41,0.6666666666666667,0.5952380952380952,0.6071428571428572
38,1,42,0.6666666666666667,0.5535714285714286,0.6607142857142858
39,1,43,0.6818181818181819,0.6136363636363636,0.6420454545454546
40,1,44,0.6761363636363636,0.5795454545454546,0.5965909090909092
41,1,45,0.5815217391304348,0.5163043478260869,0.5815217391304348
42,1,46,0.7142857142857143,0.546583850931677,0.6024844720496895
43,1,47,0.6785714285714286,0.5416666666666666,0.6607142857142857
44,1,48,0.6904761904761905,0.5952380952380952,0.6071428571428571
45,1,49,0.6904761904761905,0.5952380952380952,0.5773809523809523
46,1,50,0.6857142857142857,0.6228571428571429,0.6857142857142857
47,1,60,0.75,0.6222222222222222,0.6388888888888888
48,1,70,0.7371428571428572,0.6285714285714286,0.6742857142857144
49,1,80,0.7374999999999999,0.71875,0.65
50,1,90,0.711111111111111,0.6666666666666667,0.6944444444444444
51,1,100,0.7200000000000001,0.5333333333333333,0.66
52,1,150,0.7666666666666666,0.7666666666666666,0.78
53,1,200,0.84,0.77,0.76
54,1,250,0.84,0.776,0.704
