,Noise_sigma,data_points_number,correct_predicted_percent_pca,correct_predicted_percent_tsne,correct_predicted_percent_umap
0,0,4,0.675,0.5083333333333333,0.425
1,0,5,0.7152777777777777,0.47222222222222227,0.5416666666666666
2,0,6,0.6416666666666667,0.525,0.5083333333333334
3,0,7,0.7720588235294118,0.4338235294117647,0.6544117647058824
4,0,8,0.75,0.5583333333333333,0.6333333333333333
5,0,9,0.8538461538461538,0.3923076923076923,0.6461538461538462
6,0,10,0.6916666666666668,0.425,0.625
7,0,11,0.6587301587301587,0.4841269841269842,0.634920634920635
8,0,12,0.825,0.375,0.7333333333333334
9,0,13,0.7777777777777778,0.46031746031746035,0.6746031746031746
10,0,14,0.7815126050420168,0.4453781512605042,0.6554621848739497
11,0,15,0.9296875,0.484375,0.859375
12,0,16,0.9083333333333333,0.55,0.8583333333333333
13,0,17,0.9365079365079365,0.4841269841269841,0.8095238095238095
14,0,18,0.8547008547008548,0.547008547008547,0.6837606837606839
15,0,19,0.875,0.5166666666666667,0.8916666666666667
16,0,20,0.7583333333333333,0.5000000000000001,0.8083333333333335
17,0,21,0.8429752066115703,0.47107438016528924,0.8264462809917354
18,0,22,0.8454545454545453,0.49090909090909085,0.8181818181818181
19,0,23,0.8166666666666668,0.4916666666666666,0.9083333333333334
20,0,24,0.8333333333333333,0.5666666666666667,0.9166666666666666
21,0,25,0.7863247863247863,0.5811965811965812,0.8461538461538461
22,0,26,0.8717948717948718,0.5384615384615385,0.8205128205128205
23,0,27,0.7410714285714285,0.5446428571428572,0.9642857142857143
24,0,28,0.8214285714285714,0.5714285714285714,0.9107142857142858
25,0,29,0.8666666666666667,0.4916666666666667,0.9
26,0,30,0.8250000000000001,0.5,0.8666666666666667
27,0,31,0.8380952380952381,0.4666666666666667,0.8857142857142859
28,0,32,0.8035714285714286,0.5982142857142857,1.0
29,0,33,0.8319327731092436,0.6218487394957982,1.0
30,0,34,0.7563025210084033,0.6806722689075629,0.9075630252100841
31,0,35,0.8148148148148149,0.6296296296296298,1.0
32,0,36,0.9814814814814815,0.8518518518518517,1.0
33,0,37,0.8684210526315791,0.7017543859649124,1.0
34,0,38,0.8157894736842106,0.7982456140350876,0.9736842105263158
35,0,39,0.9416666666666668,0.725,0.9916666666666667
36,0,40,0.9833333333333334,0.7583333333333333,1.0
37,0,41,0.9238095238095237,0.7809523809523808,1.0
38,0,42,0.8380952380952381,0.7333333333333334,1.0
39,0,43,0.8818181818181816,0.7636363636363636,1.0
40,0,44,0.9545454545454547,0.9090909090909092,1.0
41,0,45,0.9913043478260869,0.7565217391304347,1.0
42,0,46,0.9217391304347826,0.791304347826087,1.0
43,0,47,0.9583333333333333,0.825,0.95
44,0,48,0.8333333333333334,0.8333333333333334,1.0
45,0,49,0.84,0.73,1.0
46,0,50,0.9199999999999999,0.8,1.0
47,0,60,0.9500000000000001,0.8166666666666667,1.0
48,0,70,0.9904761904761905,0.9619047619047619,1.0
49,0,80,0.7833333333333333,0.9166666666666666,0.9
50,0,90,1.0,0.8999999999999999,0.9444444444444444
51,0,100,0.98,0.98,1.0
52,0,150,0.9466666666666667,1.0,0.64
53,0,200,0.87,1.0,0.89
