,Noise_sigma,data_points_number,correct_predicted_percent_pca,correct_predicted_percent_tsne,correct_predicted_percent_umap
0,0.2,4,0.675,0.425,0.525
1,0.2,5,0.7291666666666666,0.3888888888888889,0.576388888888889
2,0.2,6,0.625,0.4750000000000001,0.4333333333333334
3,0.2,7,0.7058823529411765,0.5220588235294118,0.6397058823529411
4,0.2,8,0.6916666666666667,0.475,0.6083333333333333
5,0.2,9,0.8153846153846154,0.43076923076923074,0.7076923076923077
6,0.2,10,0.6750000000000002,0.5416666666666666,0.5499999999999999
7,0.2,11,0.634920634920635,0.5476190476190476,0.6746031746031748
8,0.2,12,0.8,0.3833333333333334,0.7749999999999999
9,0.2,13,0.8174603174603176,0.5158730158730158,0.6746031746031746
10,0.2,14,0.7563025210084033,0.5042016806722689,0.6218487394957983
11,0.2,15,0.90625,0.5,0.8046875
12,0.2,16,0.85,0.48333333333333334,0.7666666666666667
13,0.2,17,0.8492063492063492,0.4841269841269842,0.7777777777777778
14,0.2,18,0.8461538461538463,0.4102564102564103,0.7521367521367522
15,0.2,19,0.8583333333333334,0.5583333333333333,0.8416666666666667
16,0.2,20,0.8166666666666668,0.4749999999999999,0.8083333333333335
17,0.2,21,0.8595041322314049,0.537190082644628,0.818181818181818
18,0.2,22,0.7999999999999999,0.43636363636363634,0.8727272727272727
19,0.2,23,0.7916666666666667,0.5166666666666667,0.8916666666666666
20,0.2,24,0.7833333333333334,0.5916666666666667,0.9166666666666666
21,0.2,25,0.7948717948717948,0.4700854700854701,0.9316239316239316
22,0.2,26,0.8461538461538461,0.5128205128205128,0.7863247863247863
23,0.2,27,0.8482142857142858,0.5089285714285714,0.9196428571428572
24,0.2,28,0.8482142857142858,0.5178571428571428,0.8035714285714286
25,0.2,29,0.875,0.4833333333333334,0.925
26,0.2,30,0.7583333333333333,0.475,0.8583333333333334
27,0.2,31,0.761904761904762,0.4857142857142857,0.8666666666666666
28,0.2,32,0.8214285714285714,0.5178571428571429,0.9464285714285714
29,0.2,33,0.815126050420168,0.6218487394957982,1.0
30,0.2,34,0.7647058823529412,0.5630252100840336,0.9495798319327731
31,0.2,35,0.8425925925925926,0.7037037037037037,0.9814814814814815
32,0.2,36,0.9537037037037037,0.5833333333333334,1.0
33,0.2,37,0.8596491228070176,0.692982456140351,1.0
34,0.2,38,0.8947368421052632,0.6491228070175439,0.9736842105263158
35,0.2,39,0.9666666666666667,0.6666666666666666,0.9833333333333334
36,0.2,40,0.9583333333333334,0.75,0.9666666666666667
37,0.2,41,0.9619047619047618,0.7619047619047619,1.0
38,0.2,42,0.9142857142857143,0.7714285714285716,0.980952380952381
39,0.2,43,0.9090909090909092,0.8272727272727272,1.0
40,0.2,44,0.8363636363636363,0.7727272727272727,1.0
41,0.2,45,0.8956521739130435,0.6869565217391305,0.9304347826086957
42,0.2,46,0.9130434782608695,0.8,1.0
43,0.2,47,0.95,0.8166666666666667,1.0
44,0.2,48,0.825,0.7333333333333334,1.0
45,0.2,49,0.88,0.81,0.86
46,0.2,50,0.95,0.7400000000000001,1.0
47,0.2,60,0.9583333333333334,0.9083333333333333,1.0
48,0.2,70,0.9904761904761905,0.8476190476190476,1.0
49,0.2,80,0.7833333333333333,0.9583333333333334,1.0
50,0.2,90,0.9111111111111112,1.0,1.0
51,0.2,100,0.9299999999999999,0.96,1.0
52,0.2,150,0.9466666666666667,1.0,1.0
53,0.2,200,0.88,1.0,1.0
