,Noise_sigma,data_points_number,correct_predicted_percent_pca,correct_predicted_percent_tsne,correct_predicted_percent_umap
0,0.5,4,0.57,0.535,0.455
1,0.5,5,0.55,0.5233333333333333,0.44000000000000006
2,0.5,6,0.6500000000000001,0.47333333333333344,0.5066666666666667
3,0.5,7,0.6225,0.455,0.65
4,0.5,8,0.66,0.51,0.65
5,0.5,9,0.6759999999999998,0.47600000000000003,0.586
6,0.5,10,0.636,0.458,0.618
7,0.5,11,0.6683333333333334,0.5050000000000001,0.7116666666666666
8,0.5,12,0.7083333333333335,0.495,0.6933333333333335
9,0.5,13,0.6485714285714286,0.5057142857142858,0.677142857142857
10,0.5,14,0.6842105263157893,0.493233082706767,0.6631578947368421
11,0.5,15,0.6818181818181818,0.4902597402597404,0.6428571428571428
12,0.5,16,0.7439759036144579,0.5060240963855421,0.7454819277108434
13,0.5,17,0.7564102564102563,0.5071225071225072,0.7336182336182335
14,0.5,18,0.7507507507507508,0.4744744744744745,0.7237237237237236
15,0.5,19,0.7214285714285713,0.48714285714285704,0.7728571428571429
16,0.5,20,0.7666666666666666,0.4651515151515152,0.7848484848484848
17,0.5,21,0.7604617604617604,0.4992784992784993,0.769119769119769
18,0.5,22,0.7303030303030301,0.4863636363636364,0.7303030303030302
19,0.5,23,0.7353801169590644,0.5146198830409356,0.7675438596491229
20,0.5,24,0.7893939393939393,0.49999999999999994,0.8151515151515151
21,0.5,25,0.7489114658925979,0.5007256894049348,0.8084179970972423
22,0.5,26,0.7631975867269986,0.49622926093514325,0.7767722473604826
23,0.5,27,0.8440233236151604,0.5291545189504373,0.8833819241982509
24,0.5,28,0.8267477203647418,0.4650455927051672,0.8708206686930094
25,0.5,29,0.7437037037037038,0.5111111111111111,0.7896296296296296
26,0.5,30,0.7515151515151516,0.5106060606060606,0.8060606060606061
27,0.5,31,0.8561046511627907,0.5348837209302325,0.873546511627907
28,0.5,32,0.7896341463414634,0.5777439024390244,0.8277439024390244
29,0.5,33,0.7955882352941176,0.6308823529411764,0.8691176470588236
30,0.5,34,0.7677224736048267,0.6696832579185522,0.8642533936651583
31,0.5,35,0.8245614035087719,0.7149122807017543,0.8421052631578947
32,0.5,36,0.8078078078078078,0.6876876876876876,0.8738738738738737
33,0.5,37,0.7441520467836258,0.672514619883041,0.8128654970760235
34,0.5,38,0.8330827067669172,0.7353383458646616,0.8631578947368421
35,0.5,39,0.8823529411764705,0.7073529411764705,0.9088235294117647
36,0.5,40,0.796969696969697,0.7181818181818181,0.8484848484848485
37,0.5,41,0.8005952380952381,0.7425595238095238,0.8125
38,0.5,42,0.8448540706605223,0.7603686635944701,0.8556067588325654
39,0.5,43,0.780058651026393,0.7507331378299119,0.8797653958944281
40,0.5,44,0.8196969696969699,0.759090909090909,0.8878787878787879
41,0.5,45,0.8170914542728637,0.7586206896551725,0.8665667166416791
42,0.5,46,0.7965838509316769,0.7313664596273292,0.8649068322981366
43,0.5,47,0.7965838509316769,0.7313664596273292,0.8788819875776397
44,0.5,48,0.8086419753086419,0.7808641975308641,0.8888888888888887
45,0.5,49,0.8325925925925924,0.808888888888889,0.8325925925925928
46,0.5,50,0.8338461538461538,0.7784615384615385,0.88
47,0.5,60,0.8106060606060604,0.8,0.9439393939393935
48,0.5,70,0.8541353383458649,0.8481203007518797,0.8887218045112782
49,0.5,80,0.86875,0.8703125,0.8796875000000001
50,0.5,90,0.8507936507936508,0.8793650793650792,0.9317460317460319
51,0.5,100,0.8738461538461537,0.8938461538461537,0.973846153846154
52,0.5,150,0.8466666666666667,0.94,0.8416666666666667
53,0.5,200,0.8449999999999999,0.8966666666666665,0.915
54,0.5,250,0.9103999999999999,0.9408,0.9423999999999999
