,Noise_sigma,data_points_number,correct_predicted_percent_pca,correct_predicted_percent_tsne,correct_predicted_percent_umap
0,0,4,0.6418918918918919,0.5540540540540541,0.5135135135135135
1,0,5,0.6166666666666666,0.5333333333333333,0.5444444444444444
2,0,6,0.5866666666666667,0.5266666666666667,0.5266666666666667
3,0,7,0.7678571428571429,0.5357142857142857,0.7142857142857143
4,0,8,0.7702702702702703,0.5472972972972973,0.6959459459459459
5,0,9,0.6848484848484849,0.49696969696969706,0.6242424242424243
6,0,10,0.7533333333333333,0.4066666666666666,0.5666666666666668
7,0,11,0.7283950617283951,0.48148148148148145,0.7469135802469137
8,0,12,0.8200000000000002,0.49333333333333335,0.7200000000000002
9,0,13,0.7826086956521741,0.5093167701863355,0.6521739130434783
10,0,14,0.7074829931972789,0.5170068027210883,0.6462585034013605
11,0,15,0.7285714285714285,0.5071428571428571,0.6357142857142857
12,0,16,0.7569444444444444,0.5277777777777778,0.6944444444444444
13,0,17,0.6339869281045752,0.4509803921568627,0.6405228758169935
14,0,18,0.8194444444444444,0.4305555555555556,0.7847222222222221
15,0,19,0.8133333333333336,0.5,0.8266666666666667
16,0,20,0.7933333333333333,0.5000000000000001,0.8133333333333334
17,0,21,0.87012987012987,0.6038961038961039,0.792207792207792
18,0,22,0.8181818181818181,0.4895104895104895,0.7202797202797202
19,0,23,0.8333333333333335,0.4935897435897436,0.8141025641025641
20,0,24,0.8333333333333335,0.43749999999999994,0.8194444444444443
21,0,25,0.7051282051282052,0.5833333333333333,0.7564102564102564
22,0,26,0.8391608391608393,0.5244755244755245,0.7832167832167832
23,0,27,0.9220779220779222,0.5194805194805194,0.8571428571428572
24,0,28,0.8928571428571429,0.47857142857142865,0.8357142857142857
25,0,29,0.8400000000000001,0.45999999999999996,0.86
26,0,30,0.8400000000000001,0.45999999999999996,0.8666666666666666
27,0,31,0.8402777777777778,0.5347222222222222,0.7916666666666666
28,0,32,0.8541666666666666,0.5208333333333334,0.8541666666666666
29,0,33,0.8431372549019609,0.7058823529411764,0.869281045751634
30,0,34,0.75,0.676470588235294,0.9117647058823529
31,0,35,0.9236111111111112,0.8263888888888888,0.9305555555555556
32,0,36,0.9513888888888888,0.8055555555555556,0.8611111111111112
33,0,37,0.8947368421052633,0.8223684210526316,0.8026315789473685
34,0,38,0.8721804511278196,0.7293233082706766,0.7593984962406015
35,0,39,0.8571428571428571,0.7357142857142857,0.8285714285714285
36,0,40,0.8285714285714285,0.7428571428571429,0.9142857142857144
37,0,41,0.8639455782312925,0.7551020408163266,0.8639455782312926
38,0,42,0.8367346938775511,0.7619047619047619,0.7755102040816327
39,0,43,0.8333333333333334,0.712121212121212,0.9318181818181818
40,0,44,0.6742424242424243,0.7954545454545454,0.9090909090909091
41,0,45,0.8913043478260869,0.753623188405797,0.9420289855072462
42,0,46,0.9057971014492754,0.8115942028985508,0.9130434782608695
43,0,47,0.9057971014492754,0.8115942028985508,0.9710144927536232
44,0,48,0.9097222222222223,0.8194444444444443,0.9513888888888888
45,0,49,0.8333333333333334,0.7733333333333333,0.7999999999999999
46,0,50,0.8933333333333332,0.8333333333333334,0.8066666666666666
47,0,60,0.8600000000000001,0.7933333333333333,0.7866666666666667
48,0,70,0.8714285714285714,0.8714285714285714,0.9714285714285714
49,0,80,0.8666666666666667,0.9333333333333332,0.9166666666666666
50,0,90,0.9481481481481482,0.851851851851852,0.8592592592592592
51,0,100,0.9666666666666667,0.8399999999999999,0.9466666666666667
52,0,150,0.9266666666666666,0.9,0.8666666666666667
53,0,200,0.92,0.87,0.98
54,0,250,0.88,0.744,0.744
